benchmark,solver,configuration,wallclock time,status,result
cnf/rnd-qhid/fla-qhid-240-4.cnf,gluHack,default,0.127382,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-240-4.cnf,CPSparrow,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-240-4.cnf,dimetheus,randomsat,5000.09,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-240-4.cnf,expGlucoseSilent,default,0.147459,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-240-4.cnf,lawa,default,5000.07,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-240-4.cnf,probSAT,RANDOM,5000.01,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-240-4.cnf,Sparrow2Riss-2018,NOLIMIT,325.732,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-240-4.cnf,YalSAT,default,4999.92,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.070111,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.069328,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-3.cnf,gluHack,default,5.0221,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-3.cnf,CPSparrow,default,5000.09,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-3.cnf,dimetheus,randomsat,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-3.cnf,expGlucoseSilent,default,2.84113,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-3.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-3.cnf,probSAT,RANDOM,5000.0,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-3.cnf,Sparrow2Riss-2018,NOLIMIT,316.887,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-3.cnf,YalSAT,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-380-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,7.5112,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,7.54495,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-3.cnf,gluHack,default,27.4245,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-3.cnf,CPSparrow,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-380-3.cnf,dimetheus,randomsat,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-380-3.cnf,expGlucoseSilent,default,4.36921,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-3.cnf,lawa,default,5000.07,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-380-3.cnf,probSAT,RANDOM,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-380-3.cnf,Sparrow2Riss-2018,NOLIMIT,291.555,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-3.cnf,YalSAT,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-260-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0120071,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.0141121,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-3.cnf,gluHack,default,0.0143749,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-3.cnf,CPSparrow,default,70.1009,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-3.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-260-3.cnf,expGlucoseSilent,default,0.012717,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-3.cnf,lawa,default,4999.93,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-260-3.cnf,probSAT,RANDOM,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-260-3.cnf,Sparrow2Riss-2018,NOLIMIT,203.042,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-3.cnf,YalSAT,default,5000.05,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-260-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0196049,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.0197971,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-2.cnf,gluHack,default,0.040534,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-2.cnf,CPSparrow,default,0.072217,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-2.cnf,dimetheus,randomsat,0.0175579,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-2.cnf,expGlucoseSilent,default,0.0577569,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-2.cnf,lawa,default,0.0151249,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-2.cnf,probSAT,RANDOM,0.0135781,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-2.cnf,Sparrow2Riss-2018,NOLIMIT,0.05134,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-260-2.cnf,YalSAT,default,0.010617,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.978153,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.996263,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-2.cnf,gluHack,default,18.3567,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-2.cnf,CPSparrow,default,4999.97,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-380-2.cnf,dimetheus,randomsat,5000.06,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-380-2.cnf,expGlucoseSilent,default,0.189074,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-2.cnf,lawa,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-380-2.cnf,probSAT,RANDOM,4999.91,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-380-2.cnf,Sparrow2Riss-2018,NOLIMIT,339.811,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-380-2.cnf,YalSAT,default,4999.95,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,3.95098,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,3.95986,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-2.cnf,gluHack,default,2.40628,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-2.cnf,CPSparrow,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-2.cnf,dimetheus,randomsat,5000.09,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-2.cnf,expGlucoseSilent,default,3.09894,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-2.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-2.cnf,probSAT,RANDOM,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-340-2.cnf,Sparrow2Riss-2018,NOLIMIT,321.924,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-340-2.cnf,YalSAT,default,4999.76,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,2.8579,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,2.84679,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-1.cnf,gluHack,default,2.77969,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-1.cnf,CPSparrow,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-1.cnf,dimetheus,randomsat,5000.04,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-1.cnf,expGlucoseSilent,default,0.237981,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-1.cnf,lawa,default,5000.07,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-1.cnf,probSAT,RANDOM,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-1.cnf,Sparrow2Riss-2018,NOLIMIT,324.2,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-1.cnf,YalSAT,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.083898,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.082267,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-4.cnf,gluHack,default,0.056962,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-4.cnf,CPSparrow,default,0.0301599,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-4.cnf,dimetheus,randomsat,0.011186,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-4.cnf,expGlucoseSilent,default,0.0384751,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-4.cnf,lawa,default,0.0130491,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-4.cnf,probSAT,RANDOM,0.00971004,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-4.cnf,Sparrow2Riss-2018,NOLIMIT,0.278435,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-4.cnf,YalSAT,default,0.012431,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0105419,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.00837892,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-1.cnf,gluHack,default,0.0120489,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-1.cnf,CPSparrow,default,5000.0,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-1.cnf,dimetheus,randomsat,4999.93,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-1.cnf,expGlucoseSilent,default,0.0123191,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-1.cnf,lawa,default,5000.07,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-1.cnf,probSAT,RANDOM,5000.08,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-1.cnf,Sparrow2Riss-2018,NOLIMIT,329.74,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-1.cnf,YalSAT,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,3.1132,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,3.12525,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-4.cnf,gluHack,default,0.436626,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-4.cnf,CPSparrow,default,4999.91,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-4.cnf,dimetheus,randomsat,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-4.cnf,expGlucoseSilent,default,2.26629,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-4.cnf,lawa,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-4.cnf,probSAT,RANDOM,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-4.cnf,Sparrow2Riss-2018,NOLIMIT,332.793,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-4.cnf,YalSAT,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,1.97043,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,1.97865,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-5.cnf,gluHack,default,1.85063,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-5.cnf,CPSparrow,default,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-5.cnf,dimetheus,randomsat,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-5.cnf,expGlucoseSilent,default,2.48974,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-5.cnf,lawa,default,5000.1,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-5.cnf,probSAT,RANDOM,4999.73,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-5.cnf,Sparrow2Riss-2018,NOLIMIT,314.363,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-5.cnf,YalSAT,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0648729,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.0635259,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-5.cnf,gluHack,default,0.146694,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-5.cnf,CPSparrow,default,208.367,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-5.cnf,dimetheus,randomsat,4999.96,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-5.cnf,expGlucoseSilent,default,0.115878,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-5.cnf,lawa,default,4999.69,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-5.cnf,probSAT,RANDOM,5000.05,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-5.cnf,Sparrow2Riss-2018,NOLIMIT,86.4499,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-5.cnf,YalSAT,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.834831,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.805855,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-2.cnf,gluHack,default,0.245158,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-2.cnf,CPSparrow,default,4999.89,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-2.cnf,dimetheus,randomsat,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-2.cnf,expGlucoseSilent,default,0.313403,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-2.cnf,lawa,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-2.cnf,probSAT,RANDOM,5000.08,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-2.cnf,Sparrow2Riss-2018,NOLIMIT,304.493,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-2.cnf,YalSAT,default,4999.85,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.131604,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.129323,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-2.cnf,gluHack,default,0.252591,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-2.cnf,CPSparrow,default,1733.92,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-2.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-2.cnf,expGlucoseSilent,default,0.276647,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-2.cnf,lawa,default,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-2.cnf,probSAT,RANDOM,5000.07,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-2.cnf,Sparrow2Riss-2018,NOLIMIT,343.428,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-2.cnf,YalSAT,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0225791,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.022501,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-3.cnf,gluHack,default,0.0346701,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-3.cnf,CPSparrow,default,1531.89,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-3.cnf,dimetheus,randomsat,5000.1,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-3.cnf,expGlucoseSilent,default,0.0290599,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-3.cnf,lawa,default,4999.82,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-3.cnf,probSAT,RANDOM,4999.77,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-3.cnf,Sparrow2Riss-2018,NOLIMIT,352.872,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-3.cnf,YalSAT,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,2.39046,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,2.40219,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-3.cnf,gluHack,default,1.08909,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-3.cnf,CPSparrow,default,5000.07,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-3.cnf,dimetheus,randomsat,4999.9,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-3.cnf,expGlucoseSilent,default,4.25633,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-3.cnf,lawa,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-3.cnf,probSAT,RANDOM,4999.98,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-3.cnf,Sparrow2Riss-2018,NOLIMIT,335.622,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-3.cnf,YalSAT,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0688861,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.068877,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-2.cnf,gluHack,default,0.085866,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-2.cnf,CPSparrow,default,35.4494,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-2.cnf,dimetheus,randomsat,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-2.cnf,expGlucoseSilent,default,0.0825641,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-2.cnf,lawa,default,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-2.cnf,probSAT,RANDOM,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-2.cnf,Sparrow2Riss-2018,NOLIMIT,94.5054,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-2.cnf,YalSAT,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.142787,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.140903,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-2.cnf,gluHack,default,0.039351,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-2.cnf,CPSparrow,default,681.142,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-2.cnf,dimetheus,randomsat,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-2.cnf,expGlucoseSilent,default,1.16099,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-2.cnf,lawa,default,4999.63,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-2.cnf,probSAT,RANDOM,4999.88,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-2.cnf,Sparrow2Riss-2018,NOLIMIT,337.318,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-2.cnf,YalSAT,default,5000.07,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,1.47843,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,1.45682,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-3.cnf,gluHack,default,1.24605,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-3.cnf,CPSparrow,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-3.cnf,dimetheus,randomsat,5000.09,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-3.cnf,expGlucoseSilent,default,1.42846,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-3.cnf,lawa,default,4999.8,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-3.cnf,probSAT,RANDOM,5000.08,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-3.cnf,Sparrow2Riss-2018,NOLIMIT,339.263,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-3.cnf,YalSAT,default,4999.97,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0605829,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.060763,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-3.cnf,gluHack,default,0.042432,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-3.cnf,CPSparrow,default,2353.05,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-3.cnf,dimetheus,randomsat,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-3.cnf,expGlucoseSilent,default,0.0391391,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-3.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-3.cnf,probSAT,RANDOM,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-3.cnf,Sparrow2Riss-2018,NOLIMIT,328.299,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-3.cnf,YalSAT,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.191571,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.19432,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-4.cnf,gluHack,default,0.43727,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-4.cnf,CPSparrow,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-4.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-4.cnf,expGlucoseSilent,default,0.836214,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-4.cnf,lawa,default,4999.97,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-4.cnf,probSAT,RANDOM,4999.86,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-4.cnf,Sparrow2Riss-2018,NOLIMIT,298.371,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-4.cnf,YalSAT,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-200-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0724779,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.072753,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-1.cnf,gluHack,default,0.0355181,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-1.cnf,CPSparrow,default,0.033842,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-1.cnf,dimetheus,randomsat,0.0226169,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-1.cnf,expGlucoseSilent,default,0.04664,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-1.cnf,lawa,default,0.0200649,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-1.cnf,probSAT,RANDOM,0.0125481,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-1.cnf,Sparrow2Riss-2018,NOLIMIT,0.0437229,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-200-1.cnf,YalSAT,default,0.0100189,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.140367,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.140528,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-4.cnf,gluHack,default,0.0621581,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-4.cnf,CPSparrow,default,0.024579,complete,SAT-VERIFIED
