20180321_140827428_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
20180321_140833987_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
20180322_164223076_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
20180322_164224543_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
20180322_164226378_p_cnf_320_1120.cnf,satUZK-ddc,ddist,SATISFIABLE,3193.58
20180322_164226661_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
20180322_164238439_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
20180322_164241329_p_cnf_320_1120.cnf,satUZK-ddc,ddist,SATISFIABLE,2815.18
20180322_164241842_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
20180322_164245263_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
20180326_095801070_p_cnf_320_1120.cnf,satUZK-ddc,ddist,SATISFIABLE,1734.49
20180326_095804286_p_cnf_320_1120.cnf,satUZK-ddc,ddist,SATISFIABLE,175.07
20180326_095804936_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
20180326_095805836_p_cnf_320_1120.cnf,satUZK-ddc,ddist,UNKNOWN,10000
5or7mod8.rules.7-7.cnf,satUZK-ddc,ddist,UNKNOWN,10000
6-3-8.cnf,satUZK-ddc,ddist,SATISFIABLE,151.77
6-4-6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
6-4-7.cnf,satUZK-ddc,ddist,UNKNOWN,10000
6-5-6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
7-4-7.cnf,satUZK-ddc,ddist,UNKNOWN,10000
7-5-6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
8-4-10.cnf,satUZK-ddc,ddist,UNKNOWN,10000
8-4-8.cnf,satUZK-ddc,ddist,UNKNOWN,10000
8-4-9.cnf,satUZK-ddc,ddist,UNKNOWN,10000
8-5-6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
9-4-10.cnf,satUZK-ddc,ddist,UNKNOWN,10000
9-4-9.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ad-A-3-7-17.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ae_rphp035_05.cnf,satUZK-ddc,ddist,UNSATISFIABLE,4760.42
ae_rphp045_05.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ae_rphp055_04.cnf,satUZK-ddc,ddist,UNSATISFIABLE,876.82
ae_rphp056_05.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ae_rphp062_05.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ae_rphp075_04.cnf,satUZK-ddc,ddist,UNSATISFIABLE,2131.60
ae_rphp095_04.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox5-cut3-symmbreak.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox5-cut4-symmbreak.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox5-cut5-symmbreak.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox6-cut3-helpbox23.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox6-cut3-helpbox26.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox6-cut3-helpbox28.cnf,satUZK-ddc,ddist,SATISFIABLE,381.78
apn-sbox6-cut3-helpbox29.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox6-cut3-helpbox30.cnf,satUZK-ddc,ddist,SATISFIABLE,1032.95
apn-sbox6-cut3-helpbox31.cnf,satUZK-ddc,ddist,SATISFIABLE,1973.14
apn-sbox6-cut4-helpbox23.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox6-cut4-helpbox26.cnf,satUZK-ddc,ddist,SATISFIABLE,719.22
apn-sbox6-cut4-helpbox28.cnf,satUZK-ddc,ddist,SATISFIABLE,2537.00
apn-sbox6-cut4-helpbox29.cnf,satUZK-ddc,ddist,SATISFIABLE,4480.20
apn-sbox6-cut4-helpbox30.cnf,satUZK-ddc,ddist,SATISFIABLE,487.41
apn-sbox6-cut4-helpbox31.cnf,satUZK-ddc,ddist,SATISFIABLE,1668.63
apn-sbox6-cut5-helpbox23.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox6-cut5-helpbox26.cnf,satUZK-ddc,ddist,UNKNOWN,10000
apn-sbox6-cut5-helpbox28.cnf,satUZK-ddc,ddist,SATISFIABLE,501.95
apn-sbox6-cut5-helpbox29.cnf,satUZK-ddc,ddist,SATISFIABLE,583.10
apn-sbox6-cut5-helpbox30.cnf,satUZK-ddc,ddist,SATISFIABLE,1825.77
a_rphp035_05.cnf,satUZK-ddc,ddist,UNKNOWN,10000
a_rphp045_05.cnf,satUZK-ddc,ddist,UNKNOWN,10000
a_rphp055_04.cnf,satUZK-ddc,ddist,UNSATISFIABLE,883.20
a_rphp056_05.cnf,satUZK-ddc,ddist,UNKNOWN,10000
a_rphp065_04.cnf,satUZK-ddc,ddist,UNSATISFIABLE,384.87
a_rphp085_04.cnf,satUZK-ddc,ddist,UNSATISFIABLE,2299.74
a_rphp098_04.cnf,satUZK-ddc,ddist,UNKNOWN,10000
assoc2.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
assoc_mult_err_3.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,290.54
avg_true-unreach-call.i.cnf,satUZK-ddc,ddist,UNSATISFIABLE,4514.38
ax-d-4-7-5.cnf,satUZK-ddc,ddist,UNKNOWN,10000
bibd-16-80-15-3-2_glb.cnf,satUZK-ddc,ddist,SATISFIABLE,150.24
bibd-19-57-9-3-1_glb.cnf,satUZK-ddc,ddist,SATISFIABLE,14.07
bibd-8-70-35-4-15_glb.cnf,satUZK-ddc,ddist,SATISFIABLE,90.45
bx-d-4-7-6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
bx-d-4-7-8.cnf,satUZK-ddc,ddist,UNKNOWN,10000
by-alt-5-7.cnf,satUZK-ddc,ddist,UNKNOWN,10000
by-X-2-7-100.cnf,satUZK-ddc,ddist,UNKNOWN,10000
bz-X-4-7-6.cnf,satUZK-ddc,ddist,SATISFIABLE,205.63
C3-2-31.cnf,satUZK-ddc,ddist,SATISFIABLE,122.06
Cake_8_16.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Cake_9_19.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Cake_9_20.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cannonball-opt-y.rules.4-10.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf,satUZK-ddc,ddist,SATISFIABLE,3515.72
cms-scheel-md4-families-r24-c5-p0-5-11-13-18.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf,satUZK-ddc,ddist,SATISFIABLE,81.38
cms-scheel-md4-families-r24-c5-p1-5-10-12-18.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf,satUZK-ddc,ddist,SATISFIABLE,1904.98
cms-scheel-md4-families-r24-c6-p0-5-10-11-17-18.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19.cnf,satUZK-ddc,ddist,SATISFIABLE,3369.61
cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,satUZK-ddc,ddist,UNSATISFIABLE,2051.16
cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19.cnf,satUZK-ddc,ddist,SATISFIABLE,123.20
cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf,satUZK-ddc,ddist,SATISFIABLE,335.25
cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,satUZK-ddc,ddist,SATISFIABLE,228.66
cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,satUZK-ddc,ddist,UNSATISFIABLE,1475.16
cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf,satUZK-ddc,ddist,UNSATISFIABLE,2378.05
cms-scheel-md5-families-r24-c7-p1-5-6-12-16-18-19.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf,satUZK-ddc,ddist,UNKNOWN,10000
CNP-5-0.cnf,satUZK-ddc,ddist,SATISFIABLE,409.83
CNP-5-1000.cnf,satUZK-ddc,ddist,SATISFIABLE,79.57
CNP-5-100.cnf,satUZK-ddc,ddist,SATISFIABLE,1991.97
CNP-5-1100.cnf,satUZK-ddc,ddist,SATISFIABLE,272.47
CNP-5-1200.cnf,satUZK-ddc,ddist,SATISFIABLE,316.39
CNP-5-1300.cnf,satUZK-ddc,ddist,SATISFIABLE,76.61
CNP-5-1400.cnf,satUZK-ddc,ddist,SATISFIABLE,105.68
CNP-5-1500.cnf,satUZK-ddc,ddist,SATISFIABLE,149.58
CNP-5-1600.cnf,satUZK-ddc,ddist,SATISFIABLE,73.53
CNP-5-1700.cnf,satUZK-ddc,ddist,SATISFIABLE,96.14
CNP-5-1800.cnf,satUZK-ddc,ddist,SATISFIABLE,91.75
CNP-5-1900.cnf,satUZK-ddc,ddist,SATISFIABLE,45.43
CNP-5-200.cnf,satUZK-ddc,ddist,SATISFIABLE,1686.90
CNP-5-300.cnf,satUZK-ddc,ddist,SATISFIABLE,2278.79
CNP-5-400.cnf,satUZK-ddc,ddist,SATISFIABLE,719.88
CNP-5-500.cnf,satUZK-ddc,ddist,SATISFIABLE,1031.17
CNP-5-600.cnf,satUZK-ddc,ddist,SATISFIABLE,552.16
CNP-5-700.cnf,satUZK-ddc,ddist,SATISFIABLE,259.94
CNP-5-800.cnf,satUZK-ddc,ddist,SATISFIABLE,730.54
CNP-5-900.cnf,satUZK-ddc,ddist,SATISFIABLE,315.85
commutativity3.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
commutativity.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
course0.12_2018_3_1.cnf,satUZK-ddc,ddist,SATISFIABLE,1911.78
course0.12_2018_3_3.cnf,satUZK-ddc,ddist,UNKNOWN,10000
course0.12_2018_3_5.cnf,satUZK-ddc,ddist,UNKNOWN,10000
course0.16_2018_3_5.cnf,satUZK-ddc,ddist,SATISFIABLE,2213.86
course0.2_2018_3_5.cnf,satUZK-ddc,ddist,SATISFIABLE,170.80
course0.2_2018_3.cnf,satUZK-ddc,ddist,UNKNOWN,10000
course_flat_0.12_2018_3_1.cnf,satUZK-ddc,ddist,SATISFIABLE,586.48
course_flat_0.12_2018_3_3.cnf,satUZK-ddc,ddist,UNKNOWN,10000
course_flat_0.12_2018_3_5.cnf,satUZK-ddc,ddist,UNKNOWN,10000
course_flat_0.12_2018_3.cnf,satUZK-ddc,ddist,UNKNOWN,10000
course_flat_0.16_2018_3.cnf,satUZK-ddc,ddist,UNKNOWN,10000
course_flat_0.2_2018_3.cnf,satUZK-ddc,ddist,UNKNOWN,10000
courses0.12_2017_9.cnf,satUZK-ddc,ddist,UNKNOWN,10000
courses0.2_2017_9.cnf,satUZK-ddc,ddist,SATISFIABLE,632.33
courses_flat_0.12_2017_9.cnf,satUZK-ddc,ddist,UNKNOWN,10000
courses_flat_0.16_2017_9.cnf,satUZK-ddc,ddist,UNKNOWN,10000
cz-3-7-7.cnf,satUZK-ddc,ddist,UNSATISFIABLE,2118.05
cz-alt-3-7.cnf,satUZK-ddc,ddist,UNSATISFIABLE,1017.48
cz-d-4-7-5.cnf,satUZK-ddc,ddist,SATISFIABLE,1932.57
dist10.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,286.68
dist4.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,181.38
dist5.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,236.18
dist6.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,372.70
dist7.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,496.62
dist8.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,94.23
dist9.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,188.77
ecarev-110-1031-23-40-1.cnf,satUZK-ddc,ddist,SATISFIABLE,342.04
ecarev-110-1031-23-40-2.cnf,satUZK-ddc,ddist,SATISFIABLE,385.20
ecarev-110-1031-23-40-3.cnf,satUZK-ddc,ddist,UNSATISFIABLE,102.85
ecarev-110-1031-23-40-5.cnf,satUZK-ddc,ddist,SATISFIABLE,1516.97
ecarev-110-1031-23-40-6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ecarev-110-1031-23-40-7.cnf,satUZK-ddc,ddist,SATISFIABLE,474.25
ecarev-110-1031-23-40-8.cnf,satUZK-ddc,ddist,SATISFIABLE,1237.00
ecarev-110-4099-22-30-2.cnf,satUZK-ddc,ddist,SATISFIABLE,1256.32
ecarev-110-4099-22-30-4.cnf,satUZK-ddc,ddist,SATISFIABLE,750.02
ecarev-110-4099-22-30-5.cnf,satUZK-ddc,ddist,SATISFIABLE,1175.14
ecarev-110-4099-22-30-7.cnf,satUZK-ddc,ddist,UNKNOWN,10000
e_rphp035_05.cnf,satUZK-ddc,ddist,UNSATISFIABLE,1923.50
e_rphp055_04.cnf,satUZK-ddc,ddist,UNSATISFIABLE,872.84
e_rphp056_05.cnf,satUZK-ddc,ddist,UNKNOWN,10000
e_rphp065_04.cnf,satUZK-ddc,ddist,UNSATISFIABLE,878.27
e_rphp065_05.cnf,satUZK-ddc,ddist,UNKNOWN,10000
e_rphp096_04.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex009_10.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex015_14.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex025_19.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex039_33.cnf,satUZK-ddc,ddist,SATISFIABLE,299.54
ex045_7.cnf,satUZK-ddc,ddist,SATISFIABLE,4300.36
ex051_9.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex065_24.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex065_25.cnf,satUZK-ddc,ddist,SATISFIABLE,2183.77
ex067_10.cnf,satUZK-ddc,ddist,SATISFIABLE,210.11
ex095_8.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex145_10.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex145_11.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex157_10.cnf,satUZK-ddc,ddist,SATISFIABLE,377.30
ex175_17.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex175_18.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex175_20.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex177_12.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex177_13.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ex179_11.cnf,satUZK-ddc,ddist,SATISFIABLE,598.75
ex187_10.cnf,satUZK-ddc,ddist,SATISFIABLE,154.36
exam0.04_2018_3.cnf,satUZK-ddc,ddist,SATISFIABLE,2293.59
exam_flat_0.04_2018_3.cnf,satUZK-ddc,ddist,UNKNOWN,10000
exams0.04_2017_9.cnf,satUZK-ddc,ddist,SATISFIABLE,1287.84
exams_flat_0.04_2017_9.cnf,satUZK-ddc,ddist,UNKNOWN,10000
factoring29986577x29986577.cnf,satUZK-ddc,ddist,SATISFIABLE,154.41
factoring39916801x54018521.cnf,satUZK-ddc,ddist,SATISFIABLE,165.63
factoring54018521x562448657.cnf,satUZK-ddc,ddist,SATISFIABLE,4467.10
factoring87654321x12345678.cnf,satUZK-ddc,ddist,SATISFIABLE,50.29
factoring94418953x321534781.cnf,satUZK-ddc,ddist,SATISFIABLE,475.01
filter1_true-unreach-call.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,356.94
filter_iir_true-unreach-call.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
frb35-17-5_ext.cnf,satUZK-ddc,ddist,SATISFIABLE,152.94
frb35-17-5-mgd_ext.cnf,satUZK-ddc,ddist,SATISFIABLE,145.88
full-ax-xa.rules.7-7.cnf,satUZK-ddc,ddist,SATISFIABLE,303.89
full-by-za.rules.5-7.cnf,satUZK-ddc,ddist,SATISFIABLE,1938.41
full-cy-caa.rules.7-7.cnf,satUZK-ddc,ddist,SATISFIABLE,128.70
gto_p50c291.cnf,satUZK-ddc,ddist,UNKNOWN,10000
gto_p50c307.cnf,satUZK-ddc,ddist,UNKNOWN,10000
gto_p50c311.cnf,satUZK-ddc,ddist,UNKNOWN,10000
gto_p50c312.cnf,satUZK-ddc,ddist,UNKNOWN,10000
gto_p50c314_1.cnf,satUZK-ddc,ddist,UNKNOWN,10000
gto_p50c314.cnf,satUZK-ddc,ddist,UNKNOWN,10000
gto_p50c345_1.cnf,satUZK-ddc,ddist,UNKNOWN,10000
gto_p50c345.cnf,satUZK-ddc,ddist,UNKNOWN,10000
gto_p60c231_1.cnf,satUZK-ddc,ddist,UNSATISFIABLE,163.24
gto_p60c231.cnf,satUZK-ddc,ddist,UNSATISFIABLE,176.86
gto_p60c233.cnf,satUZK-ddc,ddist,UNSATISFIABLE,37.82
gto_p60c234.cnf,satUZK-ddc,ddist,UNSATISFIABLE,103.12
gto_p60c235.cnf,satUZK-ddc,ddist,UNSATISFIABLE,519.44
gto_p60c238.cnf,satUZK-ddc,ddist,UNSATISFIABLE,321.10
gto_p60c239.cnf,satUZK-ddc,ddist,UNSATISFIABLE,70.98
gto_p60c241.cnf,satUZK-ddc,ddist,UNSATISFIABLE,342.63
gto_p60c243.cnf,satUZK-ddc,ddist,UNSATISFIABLE,138.46
gto_p60c295.cnf,satUZK-ddc,ddist,UNKNOWN,10000
gto_p60c343.cnf,satUZK-ddc,ddist,UNKNOWN,10000
huck.col.11.cnf,satUZK-ddc,ddist,UNSATISFIABLE,329.42
Karatsuba4477457x5308417.cnf,satUZK-ddc,ddist,SATISFIABLE,58.78
Karatsuba6972593x13466917.cnf,satUZK-ddc,ddist,SATISFIABLE,316.48
Karatsuba7654321x1234567.cnf,satUZK-ddc,ddist,SATISFIABLE,202.17
le450_15a.col.15.cnf,satUZK-ddc,ddist,UNKNOWN,10000
le450_15b.col.15.cnf,satUZK-ddc,ddist,UNKNOWN,10000
le450_15c.col.15.cnf,satUZK-ddc,ddist,UNKNOWN,10000
le450_25a.col.25.cnf,satUZK-ddc,ddist,UNKNOWN,10000
le450_25b.col.25.cnf,satUZK-ddc,ddist,UNKNOWN,10000
le450_25c.col.25.cnf,satUZK-ddc,ddist,UNKNOWN,10000
lei450-05b-05.cnf,satUZK-ddc,ddist,SATISFIABLE,9.74
less-cy-caa.rules.4-9.cnf,satUZK-ddc,ddist,UNKNOWN,10000
less-cy-caa.rules.6-4.cnf,satUZK-ddc,ddist,SATISFIABLE,338.05
magicSquare-8_glb.cnf,satUZK-ddc,ddist,SATISFIABLE,40.52
magicSquare-9_glb.cnf,satUZK-ddc,ddist,SATISFIABLE,22.54
mchess_15.cnf,satUZK-ddc,ddist,UNSATISFIABLE,675.87
mchess_16.cnf,satUZK-ddc,ddist,UNKNOWN,10000
mchess_17.cnf,satUZK-ddc,ddist,UNKNOWN,10000
mchess_18.cnf,satUZK-ddc,ddist,UNKNOWN,10000
mchess_19.cnf,satUZK-ddc,ddist,UNKNOWN,10000
mchess_20.cnf,satUZK-ddc,ddist,UNKNOWN,10000
mod8-abd-yad.rules.7-7.cnf,satUZK-ddc,ddist,SATISFIABLE,45.01
mod8-bbd-zbd.rules.7-7.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb11T118.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb13T165.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb13T166.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb14T194.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb27T6.cnf,satUZK-ddc,ddist,UNSATISFIABLE,993.83
Nb29T6.cnf,satUZK-ddc,ddist,UNSATISFIABLE,1758.03
Nb37T6.cnf,satUZK-ddc,ddist,UNSATISFIABLE,1908.87
Nb39T6.cnf,satUZK-ddc,ddist,UNSATISFIABLE,2047.21
Nb42T6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb44T6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb45T6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb49T6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb51T6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb52T6.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb54T6.cnf,satUZK-ddc,ddist,UNSATISFIABLE,2414.47
Nb8T60.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb8T61.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb8T62.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Nb8T63.cnf,satUZK-ddc,ddist,UNKNOWN,10000
newton_3_4_true-unreach-call.i.cnf,satUZK-ddc,ddist,UNSATISFIABLE,1771.12
newton_3_6_false-unreach-call.i.cnf,satUZK-ddc,ddist,SATISFIABLE,628.85
ortholatin-7.cnf,satUZK-ddc,ddist,SATISFIABLE,42.52
pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
pals_lcr.8_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
pals_lcr-var-start-time.6_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,1303.11
patat-08-comp-3.cnf,satUZK-ddc,ddist,SATISFIABLE,18.24
prime_119218851371.cnf,satUZK-ddc,ddist,UNSATISFIABLE,152.76
prime_200560490131.cnf,satUZK-ddc,ddist,UNSATISFIABLE,175.83
Problem11_label29_false-unreach-call.c.cnf,satUZK-ddc,ddist,SATISFIABLE,313.73
Problem11_label51_false-unreach-call.c.cnf,satUZK-ddc,ddist,SATISFIABLE,477.38
Problem14_label14_false-unreach-call.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Problem14_label19_true-unreach-call.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Problem14_label20_true-unreach-call.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Problem14_label48_true-unreach-call.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Problem14_label55_true-unreach-call.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
Problem14_label57_false-unreach-call.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
quadratic_loose_error.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
quadratic_tight_error.c.cnf,satUZK-ddc,ddist,UNSATISFIABLE,1526.03
queen12_12.col.12.cnf,satUZK-ddc,ddist,UNKNOWN,10000
queen13_13.col.13.cnf,satUZK-ddc,ddist,UNKNOWN,10000
queen14_14.col.14.cnf,satUZK-ddc,ddist,UNKNOWN,10000
queen15_15.col.15.cnf,satUZK-ddc,ddist,UNKNOWN,10000
queen8_12.col.12.cnf,satUZK-ddc,ddist,UNSATISFIABLE,1602.27
queen8-8-9.cnf,satUZK-ddc,ddist,SATISFIABLE,10.06
queen8_8.col.9.cnf,satUZK-ddc,ddist,UNKNOWN,10000
ramsey-30-4.cnf,satUZK-ddc,ddist,SATISFIABLE,971.82
ramsey-32-4.cnf,satUZK-ddc,ddist,UNKNOWN,10000
satcoin-genesis-SAT-1024.cnf,satUZK-ddc,ddist,SATISFIABLE,232.07
satcoin-genesis-SAT-10.cnf,satUZK-ddc,ddist,SATISFIABLE,26.51
satcoin-genesis-SAT-128.cnf,satUZK-ddc,ddist,SATISFIABLE,55.65
satcoin-genesis-SAT-16.cnf,satUZK-ddc,ddist,SATISFIABLE,22.67
satcoin-genesis-SAT-2048.cnf,satUZK-ddc,ddist,SATISFIABLE,415.42
satcoin-genesis-SAT-256.cnf,satUZK-ddc,ddist,SATISFIABLE,39.02
satcoin-genesis-SAT-32.cnf,satUZK-ddc,ddist,UNKNOWN,10000
satcoin-genesis-SAT-3.cnf,satUZK-ddc,ddist,SATISFIABLE,7.20
satcoin-genesis-SAT-4096.cnf,satUZK-ddc,ddist,SATISFIABLE,304.03
satcoin-genesis-SAT-4.cnf,satUZK-ddc,ddist,SATISFIABLE,20.80
satcoin-genesis-SAT-512.cnf,satUZK-ddc,ddist,SATISFIABLE,164.38
satcoin-genesis-SAT-5.cnf,satUZK-ddc,ddist,SATISFIABLE,26.47
satcoin-genesis-SAT-64.cnf,satUZK-ddc,ddist,SATISFIABLE,84.25
satcoin-genesis-SAT-7.cnf,satUZK-ddc,ddist,UNKNOWN,10000
satcoin-genesis-SAT-8192.cnf,satUZK-ddc,ddist,SATISFIABLE,3610.19
satcoin-genesis-SAT-8.cnf,satUZK-ddc,ddist,SATISFIABLE,16.14
satcoin-genesis-SAT-9.cnf,satUZK-ddc,ddist,SATISFIABLE,29.77
school1.col.14.cnf,satUZK-ddc,ddist,UNKNOWN,10000
school1_nsh.col.14.cnf,satUZK-ddc,ddist,UNKNOWN,10000
sdiv15prop.cnf,satUZK-ddc,ddist,UNSATISFIABLE,70.03
sdiv16prop.cnf,satUZK-ddc,ddist,UNSATISFIABLE,798.93
sdiv17prop.cnf,satUZK-ddc,ddist,UNSATISFIABLE,428.85
sdiv20prop.cnf,satUZK-ddc,ddist,UNKNOWN,10000
sdiv25prop.cnf,satUZK-ddc,ddist,UNKNOWN,10000
sdiv30prop.cnf,satUZK-ddc,ddist,UNKNOWN,10000
sdiv40prop.cnf,satUZK-ddc,ddist,UNKNOWN,10000
si2-b03m-m400-03.cnf,satUZK-ddc,ddist,SATISFIABLE,329.55
si2-b03m-m800-03.cnf,satUZK-ddc,ddist,SATISFIABLE,212.62
si2-b06m-m1000-03.cnf,satUZK-ddc,ddist,SATISFIABLE,203.92
si2-m4Dr2-m256-08.cnf,satUZK-ddc,ddist,UNKNOWN,10000
si2-r001-m200-00.cnf,satUZK-ddc,ddist,UNKNOWN,10000
si2-r001-m200-09.cnf,satUZK-ddc,ddist,SATISFIABLE,4888.03
sqrt_Householder_pseudoconstant_true-unreach-call.c.cnf,satUZK-ddc,ddist,UNKNOWN,10000
sqrt_ineq_2.c.cnf,satUZK-ddc,ddist,SATISFIABLE,2259.50
sqrt_ineq_3.c.cnf,satUZK-ddc,ddist,SATISFIABLE,69.69
sted1_0x0-330.cnf,satUZK-ddc,ddist,SATISFIABLE,634.01
sted1_0x0-350.cnf,satUZK-ddc,ddist,UNKNOWN,10000
sted1_0x0-380.cnf,satUZK-ddc,ddist,UNKNOWN,10000
sted1_0x0-420.cnf,satUZK-ddc,ddist,UNKNOWN,10000
sted1_0x1e3-100.cnf,satUZK-ddc,ddist,UNKNOWN,10000
sted1_0x1e3-200.cnf,satUZK-ddc,ddist,UNKNOWN,10000
