benchmark,solver,configuration,wallclock time,status,result
NoLimit/Ofer/course_flat_0.12_2018_3_5.cnf.bz2,Riss7.1,NOLIMIT,5000.35321593,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.12_2018_3_5.cnf.bz2,smallsat,default,5000.53828406,timeout(wallclock),UNKNOWN
NoLimit/Ofer/course_flat_0.12_2018_3_5.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.0,unkillable,UNKNOWN
NoLimit/Ofer/course_flat_0.12_2018_3_5.cnf.bz2,YalSAT,default,5000.19650912,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,abcdsat_r18,nolimit,5000.31985807,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,cms55-nolimits-v19,default,5000.59839511,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,cms55-nolimits-autotune-v19,default,5000.49960399,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,cms55-nolimits-gluebreak-v19,default,5001.02425218,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,cms55-nolimits-otherconf-v20,default,5001.00705004,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,glu_mix,default,5001.00900602,timeout(wallclock),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.56009889,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.56584311,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,gluHack,default,5000.68971801,timeout(wallclock),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,abcdsat_n18,default,5001.00734615,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,BreakIDGlucose,default,800.385393143,memout,UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,BreakIDGlucoseSEL,default,648.015435934,memout,UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,CaDiCaL,default,5000.91100693,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Candy,default,5001.00834012,timeout(wallclock),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Candy,agile,5001.00875497,timeout(wallclock),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,5000.51555204,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,CPSparrow,default,5000.0,unkillable,UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,expGlucoseSilent,default,5001.00725913,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,5000.71509695,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5000.03787613,timeout(wallclock),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Lingeling,default,5000.7438581,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Maple_CM,default,5000.76315403,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Maple_CM_Dist,default,5000.10797906,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Maple_CM_ordUIP,default,5001.00750804,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Maple_CM_ordUIP+,default,5001.00801587,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,5000.95170999,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,5000.67153096,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,MapleCOMSPS_LRB_VSIDS_no_drup,LRB_VSIDS_no_drup,5000.61214995,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,ReasonLS,default_nodrup,5000.8690691,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,ReasonLS_h,default,5000.21893001,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Riss7.1,NOLIMIT,5000.45813203,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,smallsat,default,5001.00985813,timeout(wallclock),UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.0,unkillable,UNKNOWN
NoLimit/Ofer/course_flat_0.16_2018_3.cnf.bz2,YalSAT,default,5000.23486304,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,abcdsat_r18,nolimit,206.655664921,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,cms55-nolimits-v19,default,2080.29337001,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,cms55-nolimits-autotune-v19,default,3189.27652621,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,cms55-nolimits-gluebreak-v19,default,2379.78735304,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,cms55-nolimits-otherconf-v20,default,2170.73840213,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,glu_mix,default,203.538193226,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,669.509272099,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,605.892869949,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,gluHack,default,333.324368,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,abcdsat_n18,default,682.190717936,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,BreakIDGlucose,default,631.636199951,memout,UNKNOWN
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,BreakIDGlucoseSEL,default,638.029448032,memout,UNKNOWN
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,CaDiCaL,default,732.429538012,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Candy,default,1105.15548396,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Candy,agile,894.495484829,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,96.6838989258,complete,SAT-INCORRECT
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,CPSparrow,default,5000.0,unkillable,UNKNOWN
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,expGlucoseSilent,default,721.240937948,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,169.526425123,complete,SAT-INCORRECT
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,237.986805916,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Lingeling,default,1237.50733304,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Maple_CM,default,390.204457998,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Maple_CM_Dist,default,450.284399986,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Maple_CM_ordUIP,default,377.119354963,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Maple_CM_ordUIP+,default,582.383356094,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,403.531651974,complete,SAT-INCORRECT
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,319.965601921,complete,SAT-INCORRECT
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,MapleCOMSPS_LRB_VSIDS_no_drup,LRB_VSIDS_no_drup,856.560472965,complete,SAT-INCORRECT
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,ReasonLS,default_nodrup,673.280651093,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,ReasonLS_h,default,5000.62956595,timeout(cpu),UNKNOWN
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Riss7.1,NOLIMIT,530.832737923,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,smallsat,default,157.813461065,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,1851.6346879,complete,SAT-VERIFIED
NoLimit/Ofer/course_flat_0.2_2018_3.cnf.bz2,YalSAT,default,5000.656178,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,abcdsat_r18,nolimit,5000.65702891,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,cms55-nolimits-v19,default,5000.19189286,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,cms55-nolimits-autotune-v19,default,5000.90705585,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,cms55-nolimits-gluebreak-v19,default,5000.55942583,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,cms55-nolimits-otherconf-v20,default,5000.95878506,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,glu_mix,default,5001.00895596,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.11527801,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.26512909,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,gluHack,default,5001.00897694,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,abcdsat_n18,default,5001.00744295,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,BreakIDGlucose,default,648.835414886,memout,UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,BreakIDGlucoseSEL,default,693.330533981,memout,UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,CaDiCaL,default,5001.00705409,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Candy,default,5000.31989884,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Candy,agile,5000.79960585,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,5000.54707098,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,CPSparrow,default,5000.7710979,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,expGlucoseSilent,default,5000.64498401,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,5000.14520311,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.01029801,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Lingeling,default,5000.57008386,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Maple_CM,default,5000.04137921,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Maple_CM_Dist,default,5000.93603516,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Maple_CM_ordUIP,default,5000.87589478,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Maple_CM_ordUIP+,default,5000.18914104,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,5000.45917511,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,5000.30939388,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_no_drup,LRB_VSIDS_no_drup,5000.50104809,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,ReasonLS,default_nodrup,5000.38607097,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,ReasonLS_h,default,5000.64872408,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Riss7.1,NOLIMIT,5000.12779498,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,smallsat,default,5001.00971103,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.0,unkillable,UNKNOWN
NoLimit/Ofer/courses0.12_2017_9.cnf.bz2,YalSAT,default,5000.84009099,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,abcdsat_r18,nolimit,3041.7409122,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,cms55-nolimits-v19,default,1115.28741407,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,cms55-nolimits-autotune-v19,default,1434.37219501,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,cms55-nolimits-gluebreak-v19,default,1419.70070481,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,cms55-nolimits-otherconf-v20,default,2454.96285987,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,glu_mix,default,262.181881905,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.30353498,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,3221.88450289,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,gluHack,default,3111.77846408,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,abcdsat_n18,default,1552.37606788,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,BreakIDGlucose,default,751.287608147,memout,UNKNOWN
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,BreakIDGlucoseSEL,default,748.874618053,memout,UNKNOWN
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,CaDiCaL,default,5000.30364704,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Candy,default,1369.13845491,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Candy,agile,1476.75130391,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,2113.64177799,complete,SAT-INCORRECT
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,CPSparrow,default,5000.27584195,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,expGlucoseSilent,default,5000.3279531,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,2165.58679104,complete,SAT-INCORRECT
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,1504.89175487,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Lingeling,default,1025.05831099,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Maple_CM,default,1745.12807608,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Maple_CM_Dist,default,3132.81321311,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Maple_CM_ordUIP,default,1439.42915916,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Maple_CM_ordUIP+,default,1744.17006087,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,664.041257858,complete,SAT-INCORRECT
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,1034.1264751,complete,SAT-INCORRECT
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_no_drup,LRB_VSIDS_no_drup,1092.68361998,complete,SAT-INCORRECT
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,ReasonLS,default_nodrup,1616.67990804,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,ReasonLS_h,default,5000.6015861,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Riss7.1,NOLIMIT,1284.46212411,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,smallsat,default,725.00582695,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,3866.54467487,complete,SAT-VERIFIED
NoLimit/Ofer/courses0.2_2017_9.cnf.bz2,YalSAT,default,5000.41420412,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,abcdsat_r18,nolimit,5001.00713897,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,cms55-nolimits-v19,default,5000.563483,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,cms55-nolimits-autotune-v19,default,5000.31613398,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,cms55-nolimits-gluebreak-v19,default,5000.65205598,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,cms55-nolimits-otherconf-v20,default,5000.85246706,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,glu_mix,default,5001.00905108,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.27464914,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.58507299,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,gluHack,default,5001.00917792,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,abcdsat_n18,default,5000.43439794,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,BreakIDGlucose,default,655.128736019,memout,UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,BreakIDGlucoseSEL,default,649.911408901,memout,UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,CaDiCaL,default,5000.52511501,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Candy,default,5001.00955486,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Candy,agile,5000.74022508,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,5000.87811184,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,CPSparrow,default,5000.95717001,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,expGlucoseSilent,default,5000.90093422,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,5000.68907619,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.01011586,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Lingeling,default,5000.47598481,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Maple_CM,default,5000.776402,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Maple_CM_Dist,default,5000.26226997,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Maple_CM_ordUIP,default,5000.64569402,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Maple_CM_ordUIP+,default,5000.52902508,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,5000.14646602,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,5000.11713409,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_no_drup,LRB_VSIDS_no_drup,5000.578089,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,ReasonLS,default_nodrup,5000.93376517,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,ReasonLS_h,default,5000.44619703,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Riss7.1,NOLIMIT,5000.47821307,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,smallsat,default,5001.00918722,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.0,unkillable,UNKNOWN
NoLimit/Ofer/courses_flat_0.12_2017_9.cnf.bz2,YalSAT,default,5000.46805596,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,abcdsat_r18,nolimit,5000.56456113,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,cms55-nolimits-v19,default,5001.00737906,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,cms55-nolimits-autotune-v19,default,5000.38347006,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,cms55-nolimits-gluebreak-v19,default,5001.00711298,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,cms55-nolimits-otherconf-v20,default,5001.00797009,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,glu_mix,default,5001.00880289,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.79825997,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.16310906,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,gluHack,default,969.552762032,complete,SAT-VERIFIED
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,abcdsat_n18,default,5000.388237,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,BreakIDGlucose,default,647.089783192,memout,UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,BreakIDGlucoseSEL,default,641.791495085,memout,UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,CaDiCaL,default,5000.42943811,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,Candy,default,2525.94278884,complete,SAT-VERIFIED
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,Candy,agile,3145.72697902,complete,SAT-VERIFIED
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,5000.54485893,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,CPSparrow,default,5000.95787287,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,expGlucoseSilent,default,5000.66014194,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,5000.8891151,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.00984597,timeout(wallclock),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,Lingeling,default,5000.90237379,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,Maple_CM,default,5000.76626611,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,Maple_CM_Dist,default,5000.29588795,timeout(cpu),UNKNOWN
NoLimit/Ofer/courses_flat_0.16_2017_9.cnf.bz2,Maple_CM_ordUIP,default,3336.12698197,complete,SAT-VERIFIED
